id	HLA-A	HLA-B	HLA-C	HLA-DMA	HLA-DMB	HLA-DOA	HLA-DOB	HLA-DPA1	HLA-DPB1	HLA-DPB2	HLA-DQA1	HLA-DQA2	HLA-DQB1	HLA-DQB2	HLA-DRA	HLA-DRB1	HLA-DRB5	HLA-DRB6	HLA-E	HLA-F	HLA-G	HLA-H	HLA-J	HLA-L
TCGA.S9.A6UA.01A.12R.A33Z.07	258.9302783	392.4008287	347.6400454	84.62410472	31.42244787	66.23637371	1.099587647	175.7620456	369.0190893	5.908178243	52.05651427	29.03511735	19.41844978	20.35614171	2006.728448	1277.219452	188.4748913	84.0686736	245.8507959	10.77360417	1.011685184	21.71803448	2.431190831	2.212012774
TCGA.P5.A5EV.01A.11R.A27Q.07	202.9857121	135.332983	141.0320919	12.50544509	4.781345128	2.785507903	0.141286734	10.31161752	16.88308129	0.21094614	1.353455173	0.442931527	1.969136521	0.406821396	166.4423637	61.12692838	10.86354017	2.630198221	131.4570647	4.210501788	0.616871549	8.827916303	1.939338914	0.255460054
TCGA.E1.A7YJ.01A.11R.A34F.07	908.3437449	979.4523026	1131.958544	20.34040586	9.10631026	6.645457453	0.285815313	35.29755931	46.86809097	0.136665954	5.664045487	5.800744664	15.73043924	1.270773877	251.3555349	115.177898	33.5064013	13.38095445	374.3879323	27.98967664	1.133991874	49.12278876	1.739689014	0.910751707
TCGA.FG.5963.01A.11R.1708.07	323.6801548	345.9612038	281.875023	49.66725985	25.59326024	19.90349405	0.525034638	62.76174321	94.95887428	1.171004338	9.806534554	16.71375576	14.15504954	12.91889963	686.9972762	280.2858225	93.47143112	30.46657759	279.5095212	10.35975378	3.056469369	35.50381735	3.364104028	1.279814981
TCGA.DB.5273.01A.01R.1470.07	192.4536353	214.9462417	164.1582767	23.4075389	10.38717564	5.74637444	0.274025343	44.62606749	49.19686398	0.059664737	3.679626896	11.23346573	5.22350332	3.310784863	366.0182993	176.5295318	49.86582967	17.30247367	201.4575656	3.752291747	1.335659827	9.102138662	2.638783132	0.395958531
TCGA.FG.5964.01A.11R.1708.07	174.4272662	174.9229024	163.3777508	29.23488032	8.742685402	5.895224921	0.240370566	51.57209447	86.38938365	0.197717309	6.914791798	14.43272254	25.7880594	5.422946045	379.4427777	237.5461807	167.3305035	15.47917256	180.1821395	5.905751266	0.316653794	9.440173814	0.375818055	0.449583197
TCGA.HT.7681.01A.11R.2403.07	199.7617652	229.5204197	185.8428612	10.78107061	4.571147958	3.614532266	0.147262257	16.38589202	30.33779445	0.407789012	3.396959932	2.375402933	2.09441707	1.836957566	164.2008498	106.5109714	16.80433164	6.333199664	140.9488618	6.170671015	0.835679091	14.07625834	0.154569215	0.428207735
TCGA.TQ.A7RK.02B.11R.A40A.07	94.63504321	54.4358555	57.7804978	6.147057935	3.150625482	0.78508965	0.304615735	5.000302636	7.882207964	0.061519134	0.614569669	0.968805265	2.157685787	0.291214837	41.42929201	27.24957974	20.60402752	1.855780824	97.46285171	2.340617455	0.85142761	9.609558206	0.948765107	0.522996455
TCGA.HT.7603.01A.21R.2090.07	98.45375358	97.20487892	112.6728651	2.758480106	1.640766424	0.739713914	0.064863856	1.855559925	4.587938371	0.291877217	0.137010499	0.266893061	0.915428204	0.549695593	24.42117848	9.565578313	2.893365556	1.499646483	67.17559303	2.279470818	0.017089768	6.666373933	0.046097401	0.410480397
TCGA.IK.8125.01A.11R.2256.07	100.4708816	70.61805913	62.51808909	6.987727623	3.07538723	2.808271533	0.559294686	11.78452421	12.78165388	0.256374061	1.689668032	0.215327295	3.504754697	0.269690005	81.95424143	43.99777337	5.90338578	2.691347606	78.51452021	2.720800719	0.341250404	5.564128034	0.192463595	0.53153181
TCGA.P5.A735.01A.11R.A32Q.07	122.5253841	108.3349787	114.9139979	3.952989774	2.68981635	0.279581614	0.098277343	1.742671553	2.140310209	0.032607019	0.037657882	0.205398542	0.058511779	0.012862729	17.13906411	9.061950545	4.492522551	1.829534071	80.7558025	1.814338018	0.310719178	10.80553752	0.478928057	0.578100819
TCGA.S9.A6WN.01A.12R.A33Z.07	338.9966141	322.9575157	346.9992569	35.95967569	13.3132504	40.18510196	1.77958437	121.0409918	171.0651599	3.844461466	21.0025381	44.82220331	36.15276727	7.505342616	1203.847506	484.9861907	162.4646436	48.58969954	338.1007256	11.28648457	2.011685927	27.67412256	0.836548123	1.265013873
TCGA.DB.5281.01A.01R.1470.07	126.0243185	136.5148896	86.96607394	6.084986889	3.157848935	2.402068292	0.228219759	10.76377332	10.68103061	0.08030915	0.725298169	0.994906004	1.063801463	0.779331395	80.00799057	34.1732677	9.871651693	2.76176262	131.017022	2.695960775	0.67782198	6.413008027	2.052454161	0.557860471
TCGA.HT.7478.01A.11R.2027.07	265.8371826	415.8082446	208.4570205	48.4733893	25.41416642	24.98319031	0.498551889	106.2154004	118.2640344	0.431910142	18.50491965	36.16979106	16.49026955	3.712081792	944.447339	367.008046	149.495463	29.5397097	263.2957585	11.06643546	3.13581952	27.66264054	1.106798561	0.523497093
TCGA.TQ.A7RH.01A.12R.A34F.07	65.42745817	92.16043864	102.1335361	19.40235926	9.178512458	4.102371019	0.727173489	9.737936653	34.86059019	0.57026456	4.529135859	0.057567591	11.5033289	0.069217364	164.8832242	109.7604534	17.01741861	5.107834323	140.7679819	3.915858403	0.209006602	7.332430333	0.902028491	0.749037499
TCGA.DU.7301.01A.11R.2090.07	283.5801054	319.7130939	256.348488	25.56079855	11.42738567	9.817067068	0.388876714	55.81152104	70.3232023	0.682392216	10.4538554	18.93251215	6.672657788	4.330763919	416.3345156	208.3623435	44.38416598	19.44675537	214.2799261	8.153872362	0.8469851	15.38239216	0.343922925	0.481251122
TCGA.HT.7879.01A.11R.2403.07	104.2101731	113.0572119	120.6531459	12.08533254	6.124957466	3.943343604	0.60640277	7.699048145	12.66013949	0.058682101	1.0278757	1.006272255	3.698344509	0.069446274	86.93508814	34.21322518	9.103487901	3.316173051	130.3538229	4.551849782	0.328415618	4.240531415	3.141204286	0.318372164
TCGA.CS.6188.01A.11R.1896.07	279.8462973	294.9739801	192.7277755	24.87484866	10.88870669	11.25334127	0.166118634	29.04691176	38.74846916	0.503697077	5.47807257	0.033754202	7.430191855	0.033820778	452.4432198	163.9891983	40.26854845	5.120863703	255.5528236	4.162385948	1.925770071	16.63084306	1.689527942	0.710181048
TCGA.DH.5144.01A.01R.1470.07	125.5936618	112.8672207	106.3794574	6.272030676	2.222921881	2.046361558	0.491896492	12.20812215	14.10302423	0.019363214	1.545255447	2.114198652	2.8492037	0.443024217	81.13186503	40.72214495	29.7763196	3.119142102	90.22541592	3.22155355	0.351459351	7.208203607	1.478903953	0.278577024
TCGA.P5.A5EY.01A.11R.A27Q.07	168.1622615	142.2386891	137.3099593	16.61596817	3.666580429	4.422215076	0.085353636	30.30411579	28.98574773	0.173454592	3.720282458	0.494283803	12.21579535	0.068423902	165.6181617	126.7237057	52.53196228	4.544727093	138.9435836	5.930578813	1.158144268	12.20874347	0.946281393	0.716594553
TCGA.DU.7306.01A.11R.2090.07	272.1451343	187.1974025	197.8979678	9.657239355	4.148191721	2.693589458	0.313773948	20.25782651	21.07678766	0	2.676770513	1.744758711	3.891175243	2.888736981	149.7916173	93.57052072	16.98418417	5.908630209	176.5011555	6.55293719	1.943763694	31.16313813	0.33068179	0.52951135
TCGA.TM.A7C3.01A.11R.A32Q.07	185.8079634	206.9330791	152.4292032	15.14278995	4.283738492	2.815031391	0.907558074	22.31936548	27.13854469	0.171565411	1.723827434	6.355704031	2.586875348	1.324568124	219.9254118	51.33429576	23.99581537	16.94582732	82.8457036	6.024037872	1.401328375	17.99737267	1.343964055	0.97948334
TCGA.TM.A7C5.01A.11R.A32Q.07	103.4745142	92.96090948	72.59834943	3.234748919	1.671144937	0.709223492	0.098348982	3.619587675	6.752971237	0.130523149	1.017503977	0.787935021	2.379439136	0.167337371	39.9727144	18.47743352	4.765130838	1.752120704	75.8043351	4.48504234	0.518242793	13.43340439	0.36744583	0.753975684
TCGA.TM.A7C4.01A.11R.A32Q.07	98.46682575	84.29449158	85.06375502	3.945569116	1.971915039	0.649864377	0.24354088	5.146975052	6.253504516	0.309746308	0.451046274	1.809769597	1.23907311	0.81812763	38.5331141	11.9304793	8.413812761	3.120010029	70.75569887	3.617728695	0.305552599	4.639805061	0.408797214	0.634097406
TCGA.HT.7694.01A.11R.2256.07	49.26763337	49.13380714	47.69046888	3.279679185	1.389310661	0.757025341	0.089458634	3.038899651	8.212984986	0.236099632	0.447181634	0.446172533	1.648460728	0.03725438	29.99645828	14.40352603	3.645678131	1.595364031	76.46104447	1.840946373	0.634241553	5.032196542	0.110969717	0.329381503
TCGA.HT.7677.01A.11R.2256.07	61.56002722	85.77373782	69.7325308	4.223761188	2.012225827	1.250618275	0.137701219	5.482263721	7.572898248	0.044418206	0.551973314	0.587579414	0.895610151	0.140175797	45.85069286	16.25215822	5.674249518	1.2112838	114.527603	2.131091805	0.483737691	6.030500923	1.426601858	0.258198471
TCGA.DU.5849.01A.11R.1708.07	138.7540717	134.7604808	146.1382271	7.913388913	3.492680192	1.422034906	0.582358157	7.847537877	17.1184417	0.281044534	2.351166558	0.175191803	5.57618947	0.076220165	81.29432713	55.95027687	30.25689765	0.974965955	136.4695576	4.692705831	0.526061805	15.66771992	0.429994697	0.671341621
TCGA.DU.A76R.01A.11R.A32Q.07	107.0493273	100.6757575	111.0742562	6.372191516	2.66217797	1.968713174	0.450235862	8.393677127	16.39437328	0.024317972	0.527995231	2.374353156	0.829111927	0.431679973	65.18736326	19.8721095	9.372069147	4.665529439	99.93337698	3.718823883	0.518636268	7.259890863	0.773888945	0.851681194
TCGA.TM.A84R.01A.21R.A36H.07	54.98104999	48.57309667	50.59892304	3.688467564	1.737794822	1.062649757	0.147089192	3.394751004	9.223962729	0.353001804	0.59968733	0.011955018	1.950491473	0	51.02868825	25.41501216	13.72242549	0.412204705	57.98377592	1.774948524	0.27902728	3.673812044	0.200703833	0.651994777
TCGA.HT.7479.01A.11R.2027.07	144.12847	138.6897271	82.23348693	13.49110523	7.987475062	2.501593249	0.22788498	8.053733234	16.18754797	0.156818627	0.921397158	0.246958467	4.774270184	0.409831717	99.06526689	53.21490978	6.110948076	3.748982254	256.6501553	3.604444715	1.27198319	9.887013788	0.374291704	0.170919484
TCGA.QH.A65R.01A.21R.A31N.07	94.22048147	87.69456901	128.6398965	6.007106927	1.376042738	1.175011121	0.09684025	9.979370878	14.78887666	0.11245574	1.545515582	1.086186674	2.623355759	1.552643352	70.58003375	47.82473552	6.868725192	3.080235651	116.0195473	4.085909149	0.867497483	10.01430676	1.123180952	0.588324307
TCGA.E1.A7YS.01A.11R.A34F.07	150.1183726	116.3173923	168.3020179	4.59093632	1.455947417	0.962199218	0.159822111	4.412487692	7.234885257	0.141924385	0.726241312	1.295171045	2.080156622	0.215330579	39.50683591	13.73029676	7.250447194	2.002321054	57.29965381	8.202779867	1.664526139	15.34791492	0.833827474	1.04710508
TCGA.DB.A75O.01A.11R.A32Q.07	199.3962842	198.5469227	207.0210655	16.72530775	7.748910095	6.354117509	0.134395085	19.78202209	25.66113948	0.042563534	1.015904576	0.238326001	2.768134147	0.414161937	179.4230317	96.4077107	20.34041488	3.817664409	255.3449609	5.986211787	0.682432918	10.29395451	0.222282023	0.239170208
TCGA.FG.7641.01B.11R.2256.07	64.90952065	42.75610462	51.05264007	3.621663308	0.87002795	0.27350081	0.053688485	1.589664847	3.366804684	0.024938301	0.109444833	0.196364576	0.72007819	0.550905272	11.0507847	4.452175235	1.155870466	0.180548787	50.14149316	1.746025691	0.203693441	5.005863369	0.317452059	0.369657652
TCGA.FG.A4MY.01A.11R.A26U.07	147.7531591	117.743629	101.7400107	11.90697003	3.97389263	2.066646438	0.902172649	8.430967756	16.4839531	0.224495998	1.732792358	0.471382672	2.606302092	0.383753842	76.53910415	58.83264229	6.105340885	2.686276893	132.1168378	6.859312683	0.54330663	11.85295169	0.34805581	0.636173944
TCGA.DU.6397.01A.11R.1708.07	146.4148399	143.587048	168.0247036	10.68968069	3.754660915	2.308427692	0.383431808	29.05191035	37.01195396	0.603574921	5.105747283	3.085267441	9.594441017	1.014838034	193.3418681	97.67193479	24.89059418	11.0318864	154.9462215	5.348864896	0.457972286	18.93709995	1.056077474	0.655690449
TCGA.HT.7606.01A.11R.2090.07	108.4988063	64.26878525	47.54087788	6.120716455	3.758249179	2.050629918	0.335972702	11.83748496	10.00165198	0.070026618	0.94044698	0.987251907	2.114996431	0.347272042	83.08158031	29.81501403	24.37752016	2.003778251	76.26966328	2.211803423	0.444865639	8.265915696	0.195912902	0.590233437
TCGA.TQ.A7RG.01A.11R.A33Z.07	62.07363687	110.0237821	131.9193897	8.302530182	2.590837923	2.18218373	0.048081771	11.06208213	12.07523452	0.153546129	0.461059548	1.729271608	0.455423786	0.440512475	82.93235832	22.1455823	13.6839956	5.945622782	90.95748959	3.153093333	0.418049587	7.763911787	0.423716926	0.730266457
TCGA.DU.6395.01A.13R.1708.07	99.39434649	155.0479068	117.0959769	6.652936888	3.712544704	0.429624534	0.179028477	2.04648226	4.100918986	0.009449855	0.253196646	0.873057509	0.619713194	0.424963913	30.73565476	16.12852625	5.771911693	1.89282172	114.5951409	2.886754545	1.226390766	12.69177663	0.351622527	0.763541452
TCGA.KT.A7W1.01A.11R.A34F.07	674.3094677	825.6901983	983.3194151	13.91018832	4.934118897	4.826087785	2.736393273	19.63463971	23.99569784	0.030456582	2.743598523	0.618191334	7.667970266	0.824990904	183.5009046	112.795234	58.36061176	3.589252261	268.8560293	14.78825333	0.995064722	45.33658558	1.25255954	0.303920355
TCGA.DH.A7UR.01A.11R.A33Z.07	135.2668238	129.2844966	75.46459872	5.564211955	1.583404204	0.993722689	0.083736836	3.572888207	11.34401607	0.012154925	0.662581162	0.255221524	1.633875737	0.326049272	37.19407075	29.9026071	5.880668515	0.953327457	145.1040656	5.258362798	0.948677079	16.27162963	1.214004757	0.639430754
TCGA.DB.A4X9.01A.11R.A26U.07	183.3913518	208.8056832	158.2047307	3.216203804	2.734235975	0.326022506	0.324915697	1.99550695	3.415737872	0.047163544	0.101675895	0.280588015	0.189782614	0.074419794	15.91769617	8.024553942	2.435535404	0.663941296	119.2843978	6.928616474	0.941665772	17.99329375	3.063417478	1.04636528
TCGA.RY.A843.01A.11R.A36H.07	89.13242152	88.42546596	87.24228051	8.946636405	3.408794675	2.755386549	0.319506907	16.04163661	18.95898362	0.070194372	1.32255931	3.853189382	2.705697775	1.471530371	120.5713689	47.9241156	20.59034916	6.037835243	99.56174246	2.394470127	0.127408957	5.401819254	0.314211563	0.477981141
TCGA.HT.A4DS.01A.11R.A26U.07	486.3788546	646.5917829	469.0607892	60.71305181	18.31156435	12.80569407	1.418890705	50.05250748	216.6217203	3.491526857	10.90098652	41.43414454	17.71458537	12.72094088	515.6131901	479.9615949	95.02532519	51.00574763	239.6510716	17.86069251	1.03250235	35.07849093	0.633836515	1.083207467
TCGA.R8.A6ML.01A.11R.A32Q.07	131.2609612	164.2892669	135.2987988	4.511156822	1.415511164	0.933167042	0.134333196	3.117717366	6.158547328	0.06239777	0.893584343	0.371220326	2.188502522	0.459470756	37.6076557	29.83353482	4.305115954	1.079177111	98.86323585	7.085734742	0.839992663	9.883442334	2.026463671	0.77076264
TCGA.W9.A837.01A.11R.A36H.07	115.9850114	56.9839298	112.4839411	3.598109507	1.037802834	1.161731689	0.109863071	2.980086765	4.638109717	0.053157705	0.456755677	0.044646891	2.615393753	0	30.43278588	19.59334289	10.23328002	0.461822592	68.11619332	2.808959867	0.019297181	0.729463391	0.156154824	0.27501025
TCGA.P5.A5F1.01A.11R.A28M.07	317.715064	279.8354016	258.6932925	14.17469607	3.860403521	2.101776514	0.058334053	17.30986911	30.7562376	0.054192335	2.756948025	0.08534226	5.034671283	0.096199412	177.9032758	111.9254582	22.96722783	3.122393981	294.3545495	8.901421821	2.077936397	26.5621556	1.923595746	0.315014483
TCGA.DU.A76L.01A.11R.A32Q.07	637.8078358	919.5949632	821.2090489	26.88138844	10.81134471	11.63327962	1.658765612	71.27717472	55.68903117	0.668994077	6.527323821	0.024219172	23.74238416	0.063700721	435.523795	268.5600086	220.9767628	0	321.8057304	21.56626342	1.381770386	27.44677437	1.840983152	0.593376312
TCGA.TQ.A7RI.01A.11R.A33Z.07	109.2387336	131.9497684	145.0832779	5.559587089	3.18078967	1.362165241	0.040710568	6.316512279	8.272727193	0.07091272	0.551441005	1.091919396	0.539846698	0.093244865	51.1605727	17.48890392	8.509526386	2.595498244	107.9748457	3.971896241	0.600659832	12.80224773	0.879537611	1.058001464
TCGA.DH.A669.02A.11R.A31N.07	683.4623642	521.1049091	395.7008266	15.31325468	5.510839898	3.914829232	1.142628398	20.65946372	43.78728304	0.147430803	3.413873365	1.044785218	12.43020446	1.948296608	139.4296105	139.7577684	15.61674432	9.309858652	136.2078912	14.58236194	6.221696962	86.4676279	0.926329811	3.917204745
TCGA.DU.A7T8.01A.21R.A34R.07	147.1904784	194.4232372	178.2076613	17.05276151	5.733212734	3.432118724	0.440169198	12.48012485	26.5696452	0.260789021	2.623928342	6.461544253	2.508339428	1.456715006	160.7373132	75.26083165	24.75757108	8.40818419	131.8913958	6.319478963	0.586960202	9.076219367	1.695607443	0.442654426
TCGA.HT.7860.01A.11R.2403.07	239.593208	328.2675166	276.2803626	19.43342129	10.49486502	11.15225028	0.374839895	35.5129674	65.60339221	0.73254915	9.558820539	3.310389862	11.92252016	2.06888649	398.3766838	184.208723	89.77308107	6.610188412	162.1696629	8.16470111	0.433578624	20.39637537	0.353455322	0.882503366
TCGA.DU.A7TI.01A.11R.A33Z.07	180.0443117	197.3279385	198.6729958	21.15611162	7.168773123	8.091975331	0.551001083	35.8748942	35.48158136	0.036914424	6.679093043	0.077510601	27.03846031	0.135911093	309.4966794	161.2156297	86.71959817	2.034097949	313.3751238	8.832709605	1.239554098	19.3284281	0.795218916	0.886929656
TCGA.DU.A7TG.01A.21R.A34R.07	69.92998808	75.20521477	60.93583223	4.353545293	1.492932501	1.55050391	0.653910212	8.222363472	10.41274344	0.713792039	0.627916171	3.220773819	1.124784235	0.371439057	66.95597134	23.23714066	12.90177303	4.471365041	94.3466401	2.921288901	0.441053721	8.957042517	0.31229215	0.701832743
TCGA.TM.A84L.01A.11R.A36H.07	141.0121605	162.752475	176.2564854	16.75814446	8.029827017	3.921994893	0.512555035	8.641705615	18.89858246	0.297602267	0.365573083	0.752704374	0.361906954	0.352192032	105.1415283	45.57812749	12.48812977	5.239562747	156.1845799	5.926872338	1.141732	13.21140788	0.622557319	0.518979431
TCGA.KT.A74X.01A.11R.A32Q.07	206.7455914	193.2810345	210.1560697	6.011276131	2.79426281	1.129121377	0.156838406	7.636796057	14.18539805	0.024835718	0.892991122	5.162700438	1.882598745	1.267095147	75.03491306	27.61894368	14.5702879	8.590736046	100.4270172	7.153662982	1.367396689	14.57512211	1.791495286	0.332045204
TCGA.FG.8182.01A.11R.2256.07	65.64845371	54.688858	68.36650424	11.5790276	6.624214217	3.898810513	0.303861276	11.35607977	12.30361826	0.083025625	0.189375614	0.141644767	0.788946601	0.4421483	95.81676052	47.81613841	7.907202395	2.780043557	92.81567197	2.470499947	0.216629538	3.272542889	1.280444158	0.20209689
TCGA.HT.7690.01A.11R.2256.07	273.6100765	450.4961533	340.477016	39.83024601	16.10434924	21.20790662	0.729359536	61.68391513	101.7212214	1.261442836	14.77237518	20.49903732	5.485556589	6.03530554	825.4341302	349.5445938	82.43714862	32.45340975	236.7211815	11.13941098	1.929830707	18.24422538	0.414672588	1.20202883
TCGA.DU.A5TR.01A.11R.A28M.07	381.7515756	487.6859054	377.2003771	72.68044749	26.30446927	18.91083011	1.079219073	69.07985741	158.246034	3.977684774	12.54808512	7.980254212	15.09331772	9.909014514	729.7416896	506.6291419	53.08769112	34.30413076	291.8623341	14.68261954	0.741765162	16.52562767	6.629363468	1.120460643
TCGA.DU.6407.01A.13R.1708.07	73.11535874	66.62338585	56.61771947	6.703694978	3.162916845	1.194117935	0.047224764	5.180964083	6.583128673	0.087743611	0.722013256	0.115149096	3.478254071	0.008653216	39.49833485	29.55290945	13.34259988	0.714653845	104.4016249	1.232694672	0.676865064	7.013084231	0.236274105	0.216768957
TCGA.HT.7610.01A.21R.2090.07	68.66475276	59.12064735	35.19728724	2.696604325	1.633035387	0.766285507	0.096952078	3.079585705	3.037780819	0.165125547	0.301658545	0.220640196	1.32972226	0.041451635	23.57730111	11.33684039	3.211965906	1.177365754	51.65742702	2.168392091	0.504070148	4.098006274	0.18373823	0.558462753
TCGA.S9.A7R4.01A.12R.A34R.07	172.0094994	174.6773546	124.8382019	18.95000227	8.878435237	7.906551977	0.415039486	37.51000636	40.95161295	0.547094955	5.418785093	8.88918187	15.63978431	2.158165503	298.0527723	105.2794177	35.82789637	12.69992742	197.5584183	6.835236918	1.501359896	10.74413102	2.346924794	0.4505293
TCGA.HW.7493.01A.11R.2027.07	94.81894594	84.7025384	78.59458628	11.135637	4.575734286	4.407375055	0.189957961	14.99450412	24.5706232	0.59558944	2.894052171	6.658188554	2.24547043	1.418380872	175.5885906	76.96244372	21.80676682	6.986971817	117.0758672	2.450759559	0.180174533	3.558401361	0.874794772	0.269274467
TCGA.DU.6392.01A.11R.1708.07	165.9731997	256.1505791	200.1715203	20.83052424	8.082858261	9.266095118	0.655545277	31.76432083	61.30525282	0.719879564	5.640071333	8.556809007	3.234200437	4.060532669	384.6287549	165.9261224	43.11134246	15.67533039	120.5320227	3.835759743	1.73468348	16.94757997	0.291682936	0.83451227
TCGA.HW.7491.01A.11R.2027.07	62.59674659	67.85845921	39.19872166	2.943515795	1.557576956	1.582173008	0.029902877	8.404492882	8.574802708	0.017362358	1.403626464	0.045570494	3.00230009	0.013698113	56.3517034	34.58624334	18.10094727	0.408526072	48.08001704	1.11003929	0.669676885	3.383758835	0.3400217	0.201851211
TCGA.DU.6397.02A.12R.A36H.07	320.6320577	245.2433089	281.9447164	9.942541978	2.217324937	2.138483887	0.949314237	18.0099747	25.65326558	0.367463719	3.00841285	2.471905256	4.955465056	1.095223884	114.4241192	64.80921129	15.03555253	7.63624957	90.95258862	9.93494212	0.864602352	32.98133409	1.412617226	1.127348579
TCGA.TM.A84Q.01A.11R.A36H.07	168.3797138	212.1275345	202.4392658	26.23177357	12.85760992	11.7458438	0.4253741	32.92245125	59.32543675	0.73065756	8.642794819	2.182438018	7.094545062	1.502032375	488.3699693	215.3271125	38.18433069	10.07054202	167.1236694	5.233169279	0.849893673	16.39040604	1.964979732	1.44465892
TCGA.DU.7298.01A.11R.2027.07	78.01707629	78.47208728	82.38553665	11.4641487	8.566258063	4.586461019	0.182080504	7.971179939	19.73664397	0.422881971	1.153017671	5.202176939	1.01078959	0.776063304	157.8567837	38.8703994	25.2503438	5.768211033	126.3435984	2.662649787	0.508930928	8.669684339	0.234046751	0.192378482
TCGA.HT.7608.01A.11R.2090.07	81.73528844	130.8990429	116.3248266	12.09850043	4.199965623	4.121410061	0.166270049	7.276131515	30.49713434	0.827490405	2.380679131	6.284004127	2.501819822	1.791717117	161.7743742	69.7303094	17.44297235	7.488600952	110.5471552	2.544430296	0.750983918	8.254770465	0.279093731	0.352741898
TCGA.E1.A7YN.01A.11R.A34F.07	993.2320296	1325.554337	842.8415837	43.15648437	16.61490492	10.8373901	1.600529938	56.83448685	82.49819752	1.558838715	14.42667139	30.78021933	33.66985994	2.648914218	536.0381687	375.6771877	274.2147664	21.4681698	744.0265644	45.16948238	7.808136676	50.28370813	10.18580236	2.940588647
TCGA.DH.A7UU.01A.12R.A34F.07	101.0123871	74.13983851	103.6969124	8.195847365	3.192948899	1.922428665	0.335116582	6.163987579	8.009681766	0	0.872772877	0.01317938	4.869802257	0.009904031	51.54723063	43.97526394	38.16221153	0.015147341	124.8601398	2.137135655	0.148105427	4.08671397	0.503978185	0.23715701
TCGA.E1.A7Z6.01A.11R.A34R.07	96.33464347	84.05634631	91.58180895	5.546819481	3.755415306	1.278399422	0.368764014	3.950639742	6.929841581	0.036705189	0.163911341	0.141297317	0.93808804	0.501951309	40.11571335	20.58192834	3.278220099	1.062955714	110.7842815	3.796194633	0.743958464	11.00262615	0.443277686	0.554745098
TCGA.S9.A6WP.01A.12R.A34F.07	196.9272164	155.2569278	170.7504608	19.3489039	9.497936938	7.368706421	0.257493613	30.31976327	51.48993579	0.247460241	3.670046984	3.983611934	10.08881544	0.732130891	224.7763859	86.81350592	26.02915131	9.032485429	162.6610926	6.341334911	0.692458229	16.51240175	1.100496381	0.946986815
TCGA.FG.8191.01A.11R.2256.07	107.6348379	102.5542076	91.47811249	15.24211005	4.754351534	3.642114949	0.204050833	23.53875279	26.30747237	0.098730846	2.091206827	9.670958437	2.812137957	1.620198495	208.8157388	65.34407143	33.46192094	9.459100036	95.34446074	3.539939676	0.430092397	11.64591582	0.357702942	0.436173328
TCGA.TQ.A7RQ.01A.11R.A33Z.07	72.03547618	47.69385077	47.09425709	2.272142886	0.69290385	0.289273525	0.105457271	1.586417535	2.494945283	0.075361388	0.091386699	0.276918487	0.261244617	0.230394777	11.5397126	5.455609711	2.105334025	0.750203866	53.27226883	2.797847952	0.564248625	10.25905032	0.691812011	0.40795084
TCGA.S9.A6TZ.01A.21R.A32Q.07	119.3546558	136.4604033	81.28051279	9.408815899	5.56684747	2.59321068	0.140141042	8.455267336	12.20116246	0.169814384	2.719514313	0.453135495	7.498057622	0.022329308	110.158237	56.40511512	29.37159898	1.366028226	127.4378465	3.652847409	1.117326632	9.730240241	0.769049229	0.370167594
TCGA.DU.7006.01A.11R.2027.07	303.848532	362.1196893	212.5293995	50.30379852	27.09068079	23.58497604	0.351433515	118.1670074	118.2074136	0.319384307	13.71534359	29.33045148	19.77843907	12.27701235	1042.501428	323.6732437	100.1075467	47.83003458	169.8945584	6.580895738	1.94042019	28.62284337	0.807908079	0.879281853
TCGA.TM.A7CF.02A.11R.A32Q.07	101.7454221	47.21564199	91.35379399	4.84987056	1.429691838	0.983552526	0.824159593	3.849192063	5.205162692	0.02453988	0.277743122	0.283400191	1.533242107	0.096804261	27.20859216	17.91561805	13.13467873	0.4885768	65.67284374	2.966036187	0.05567755	0.931440708	0.492599798	0.110552049
TCGA.WH.A86K.01A.11R.A36H.07	228.0593166	230.6534119	252.8628126	15.72442308	4.501876785	2.108523976	0.801941677	16.65291831	22.08636971	0.330445242	1.294077985	5.755786843	1.906320616	1.315381813	124.2361458	51.27153726	28.32387788	10.65689303	181.4990055	5.861421401	0.790628537	20.98447887	1.014831276	1.169968787
TCGA.DU.A5TW.01A.11R.A28M.07	101.1549127	50.28463793	54.80170112	4.236909082	2.149799724	0.181707353	0.178346683	1.222165012	2.081686846	0.055228023	0.207294441	0.014495544	0.770309289	0.087144809	6.506551424	4.862098931	0.824037164	0.266560592	88.59503043	2.264069102	0.613992765	6.712018817	0.892300979	0.361164181
TCGA.TQ.A8XE.02A.11R.A36H.07	338.861099	276.6376221	293.2248136	18.96289363	7.757710006	8.602282805	0.525014263	29.04706993	50.11943041	0.268256038	8.359215406	1.420969707	18.51893602	2.8571649	314.133917	134.083135	31.40105309	7.459526186	191.3966868	10.73428541	2.799722687	37.31019611	0.823841843	0.375660342
TCGA.RY.A847.01A.11R.A36H.07	117.9418948	155.2394385	139.0563911	10.09662182	4.968912401	3.472393754	0.202326399	17.0118412	22.67561811	0.013820678	2.292073805	0.203138579	6.24072391	0.763272175	150.1616699	71.18921173	15.40895944	3.718867287	134.2766003	5.301640212	0.225771716	8.534521061	0.392459898	0.62663784
